"","id","original_title","title","original_language","overview","tagline","release_date","poster_path","popularity","vote_count","vote_average","budget","revenue","runtime","status","adult","backdrop_path","genre_names","collection","collection_name"
"30",49690,"Smile","Smile","it","A carefree summer vacation turns into an inescapable terror trap for a group of young students who buy a vintage instant camera from a mysterious local shop owner...","Point. Shoot. Die.",2009-08-28,"/5Hk4ubepZZNwlNEbyYt2ejzCvr5.jpg",266.502,16,3.9,0,0,119,"Released",FALSE,"/9t60OgpIzoyLiL4nmQXb0ZNmbQA.jpg","Horror, Thriller",NA,NA
"300",119278,"Smiley","Smiley","en","After learning of an urban legend in which a demented serial killer named SMILEY can be summoned through the internet, mentally fragile Ashley must decide whether she is losing her mind or becoming Smiley's next victim.","Evil Wears a Smile",2012-10-12,"/rO8jANmASmul1tWi53mudn1V9IA.jpg",50.224,330,4.4,0,0,95,"Released",FALSE,"/j6TwiWW0ksLWCc8cRMeKE5Py616.jpg","Horror",NA,NA
"301",347548,"Containment","Containment","en","Neighbors in a block wake one morning to find they have been sealed inside their apartments. Can they work together to find out why? Or will they destroy each other in their fight to escape?","No water. No power. No explanation. No escape.",2015-07-09,"/jMyudM6LM9VfIsR8ZRghlSpAdfv.jpg",50.172,156,5.9,0,0,77,"Released",FALSE,"/xVV8JrQKuHVjBS4CfwIMNktf70G.jpg","Horror, Science Fiction, Thriller",NA,NA
"302",11281,"Halloween II","Halloween II","en","After failing to kill stubborn survivor Laurie and taking a bullet or six from former psychiatrist Dr. Sam Loomis, Michael Myers has followed Laurie to the Haddonfield Memorial Hospital, where she's been admitted for Myers' attempt on her life. The institution proves to be particularly suited to serial killers, however, as Myers cuts, stabs and slashes his way through hospital staff to reach his favorite victim.","The nightmare isn't over!",1981-10-30,"/xyBX7rFmNB4nM2RBW3042RQPFG2.jpg",50.085,1591,6.5,2500000,25533818,92,"Released",FALSE,"/fDhUxDHgjXzLZEzHNgIS75SzaCA.jpg","Horror, Thriller",91361,"Halloween Collection"
"303",109428,"Evil Dead","Evil Dead","en","Mia, a young woman struggling with sobriety, heads to a remote cabin with a group of friends where the discovery of a Book of the Dead unwittingly summon up dormant demons which possess the youngsters one-by-one.","The Most Terrifying Film You Will Ever Experience.",2013-04-05,"/1gDV0Lm9y8ufIKzyf0h0GBgb9Zj.jpg",49.982,3758,6.5,1.7e+07,97542952,96,"Released",FALSE,"/c0rYFlL76pAg6zExn0etOWOofjr.jpg","Horror",1960,"Evil Dead Collection"
"304",779202,"Terapia do Medo","Insensate","pt","A woman tries to help her twin sister, with whom she has a strong connection, recover from a trauma. But weird things surround their lives.",NA,2021-08-04,"/oYlAnaH1dClevLyKl5hkNqZeKib.jpg",49.877,74,6.7,0,0,84,"Released",FALSE,"/fKQt8d5eY8Aa1kr0PdALAdkPhBK.jpg","Horror, Mystery, Thriller",NA,NA
"305",1691,"Hostel: Part II","Hostel: Part II","en","Three American college students studying abroad are lured to a Slovakian hostel, and discover the grim reality behind it.","Each year, over 10,000 people in America are killed with firearms. Approximately 2,000 more are stabbed to death. Americans...they have no imagination.",2007-06-08,"/4vypgqZRaVpeMDyjqCJSUNKSAeU.jpg",49.793,1645,5.8,10200000,35728183,93,"Released",FALSE,"/gtBjAqY6yf5nI4BTgi1BrmOVzQS.jpg","Horror",86578,"Hostel Collection"
"306",207768,"I Spit on Your Grave 2","I Spit on Your Grave 2","en","Naturally beautiful, Katie has just settled into New York where she, like many other young women, is trying to make it as a model. But what starts out as an innocent and simple photo shoot soon turns into something disturbingly unthinkable! Raped, tortured and kidnapped to a foreign country, Jessica is buried alive and left to die. Against all odds, she manages to escape. Severely injured, she will have to tap into the darkest places of the human psyche to not only survive, but to exact her revenge…","The Terror. The Bloodshed. The Revenge.",2013-08-25,"/5gM5nslul301XNHzQ9DpVxhGnLn.jpg",49.755,1043,6.3,0,678604,106,"Released",FALSE,"/4qKuG7OllGY0xwBtN3CwQaSEFZr.jpg","Crime, Horror, Thriller",219691,"I Spit on Your Grave Collection"
"307",511987,"Crawl","Crawl","en","When a huge hurricane hits her hometown in Florida, Haley ignores evacuation orders to look for her father. After finding him badly wounded, both are trapped by the flood. With virtually no time to escape the storm, they discover that rising water levels are the least of their problems.","They were here first",2019-07-11,"/mKxpYRIrCZLxZjNqpocJ2RdQW8v.jpg",49.607,2608,6.3,13500000,89203432,88,"Released",FALSE,"/lm4xH0YwFbVvTgdtau1thNK5S6J.jpg","Action, Horror, Thriller",NA,NA
"308",170,"28 Days Later","28 Days Later","en","Twenty-eight days after a killer virus was accidentally unleashed from a British research facility, a small group of London survivors are caught in a desperate struggle to protect themselves from the infected. Carried by animals and humans, the virus turns those it infects into homicidal maniacs -- and it's absolutely impossible to contain.","His fear began when he woke up alone. His terror began when he realised he wasn't.",2002-10-31,"/sQckQRt17VaWbo39GIu0TMOiszq.jpg",49.268,5557,7.2,5e+06,85720385,113,"Released",FALSE,"/veUl0QT8swshQ9Dz0fQ1k6ZkthD.jpg","Horror, Science Fiction, Thriller",1565,"28 Days/Weeks Later Collection"
"309",9645,"Ghost Ship","Ghost Ship","en","After discovering a passenger ship missing since 1962 floating adrift on the Bering Sea, salvagers claim the vessel as their own. Once they begin towing the ghost ship towards harbor, a series of bizarre occurrences happen and the group becomes trapped inside the ship, which they soon learn is inhabited by a demonic creature.","Sea Evil",2002-10-25,"/fLb2tiGqUfVKdqo3BK9r0DIg9UH.jpg",49.195,1978,5.9,3.5e+07,68349884,91,"Released",FALSE,"/l5lKs36Dz3a7sNVOKUtnSKYaVsP.jpg","Horror, Mystery, Thriller",NA,NA
"31",21208,"Orphan","Orphan","en","After losing their baby, a married couple adopt 9-year old Esther, who may not be as innocent as she seems.","There's something wrong with Esther.",2009-07-24,"/lCGpOgoTOGLtZnBiGY9HRg5Xnjd.jpg",265.858,4403,7,2e+07,77912251,123,"Released",FALSE,"/blJVWug8FJggb9gs6NuooyOWBTP.jpg","Horror, Mystery, Thriller",760193,"Orphan Collection"
"310",573680,"The Banishing","The Banishing","en","In the 1930s, a young reverend and his family are forced to confront their worst fears when they discover their new home holds a horrifying secret.","Some houses were never meant to be a home",2021-04-29,"/wBvubEmOBRwA0HolPanqjMaMjfk.jpg",49.121,89,5.4,0,0,97,"Released",FALSE,"/gJhBNaj5LWsUTYlCTsIHz2WmTZQ.jpg","Horror",NA,NA
"311",9730,"Friday the 13th: The Final Chapter","Friday the 13th: The Final Chapter","en","After being mortally wounded and taken to the morgue, murderer Jason Voorhees spontaneously revives and embarks on a killing spree as he makes his way back to his home at Crystal Lake.","Jason's back, and this is the one you've been screaming for.",1984-04-13,"/5KRBkaF6PdorcFjWiDY4tJy67Jf.jpg",48.887,1013,6.1,2600000,32980880,91,"Released",FALSE,"/aWmMWZ9rDNCXmXVXuHbEm1sX0jK.jpg","Horror",9735,"Friday the 13th Collection"
"312",280092,"Insidious: Chapter 3","Insidious: Chapter 3","en","A twisted new tale of terror begins for a teenage girl and her family, and revealing more mysteries of the otherworldly realm, 'The Further'.","This is how you die",2015-05-28,"/yUv9QvfoohkOrYc0W3E2vWbDxGZ.jpg",48.653,2833,6.3,1e+07,104303851,97,"Released",FALSE,"/r5cMwEIkkGs0jeNDAZCu9kClxMq.jpg","Drama, Horror, Thriller",228446,"Insidious Collection"
"313",664168,"Fat Ass Zombies","Fat Ass Zombies","en","In a sleepy town, one man, a wannabe horror film director is about to have his life and the world he knows change forever. Finally, he gets the big break he has been waiting a lifetime for, but its not Hollywood knocking on his door.","Make America hungry again",2020-02-18,"/btrers8SNujMJhxjLvjh7AJpN3T.jpg",47.937,48,4.8,0,0,88,"Released",FALSE,"/cpTjuXuNTEDJc7qJEiUbUGcn85F.jpg","Comedy, Horror",NA,NA
"314",520023,"Bodies Bodies Bodies","Bodies Bodies Bodies","en","In an isolated family mansion, a group of rich 20-somethings decides to play Bodies Bodies Bodies, a game where one of them is secretly a ""killer"" while the rest tries to ""escape"". Things take a turn for the worse when real bodies start turning up, setting off a paranoid and dangerous chain of events.","This is not a safe space.",2022-08-05,"/uU3YoLSaVBOaMryzhuiiRWDFbIw.jpg",47.932,156,6.4,0,1e+07,94,"Released",FALSE,"/zmpvhQQ8HcwwD1MujPZIEpT92GW.jpg","Comedy, Horror, Mystery",NA,NA
"315",11442,"Halloween: Resurrection","Halloween: Resurrection","en","Serial Killer Michael Myers is not finished with Laurie Strode, and their rivalry finally comes to an end. But is this the last we see of Myers? Freddie Harris and Nora Winston are reality programmers at DangerTainment, and are planning to send a group of 6 thrill-seeking teenagers into the childhood home of Myers. Cameras are placed all over the house and no one can get out of the house... and then Michael arrives home!","Evil finds its way home",2002-07-01,"/2h7d3pDg0cRYw62kiTzeBfbXPgX.jpg",47.79,1000,4.7,1.3e+07,37664855,89,"Released",FALSE,"/jnSB3v76tGte9lzHS1XLGu75oaT.jpg","Horror, Thriller",91361,"Halloween Collection"
"316",431075,"Polaroid","Polaroid","en","High school loner Bird Fitcher has no idea what dark secrets are tied to the mysterious Polaroid vintage camera she stumbles upon, but it doesn't take long to discover that those who have their picture taken meet a tragic end. Bird and her friends must survive one more night as they race to solve the mystery of the haunted Polaroid before it kills them all.","Beware This Camera...Once You Take It, It Takes You.",2019-01-10,"/6a1iqhfM0Y31kNPOSNPIuPrsYQ6.jpg",47.575,842,6,0,0,88,"Released",FALSE,"/nzMdjuUZ6LR3XheCG5VGwm5vYEY.jpg","Horror, Mystery, Thriller",NA,NA
"317",10320,"The Ring Two","The Ring Two","en","Rachel Keller must prevent evil Samara from taking possession of her son's soul.","The dead don't sleep.",2005-03-17,"/8Mnthy6ymdKHVwVw5gJB7RtaO1F.jpg",47.482,1935,5.7,5e+07,161451538,110,"Released",FALSE,"/wpiUcO2cS2ZYRYEHKC7DQEgiQyg.jpg","Drama, Horror, Thriller",14563,"The Ring Collection"
"318",658558,"劇場版 巨蟲列島","The Island of Giant Insects","ja","After an airplane crash during a school trip, Oribe Mutsumi and her classmates were stranded on a seemingly deserted island. Mutsumi found the other survivors, and used her wilderness knowledge to help them. She expects that they will be rescued in about three days, which doesn't seem so long to endure. However, she didn't account for the fact that the island is populated with gigantic killer insects. Her knowledge of butterflies, wasps, and more may be the only thing that will help any of her classmates survive to be rescued!",NA,2020-01-10,"/uJFki1BLHvEi4gaPCJvy9SZQZpx.jpg",47.477,15,4.4,0,0,76,"Released",FALSE,"/aiQICxiWNcOsJruYxdPuhb6WtWu.jpg","Adventure, Animation, Drama, Horror, Mystery",NA,NA
"319",119698,"The Dinosaur Project","The Dinosaur Project","en","Found footage of an expedition into the Congo jungle where a team of explorers stumbles upon a colony of Dinosaurs.","The discovery of a lifetime will become a fight for survival.",2012-08-09,"/rUAsgohDDBWLb24FyxdjEZQPava.jpg",47.421,236,5.6,0,2412576,83,"Released",FALSE,"/nAhKxK8inVjHeHAw6W2xkQjdbh5.jpg","Action, Adventure, Horror",NA,NA
"32",825808,"See for Me","See for Me","en","When blind former skier Sophie cat-sits in a secluded mansion, three thieves invade for the hidden safe. Sophie's only defense is army veteran Kelly, who she meets on the See For Me app. Kelly helps Sophie defend herself against the invaders and survive.","Seeing is surviving.",2022-01-07,"/qk1ZERG6yhwAJqTobmDgw8jRL2C.jpg",254.809,110,6.1,0,0,92,"Released",FALSE,"/tzNx4y7kYf1Xw3F3T6QxrE7PPwb.jpg","Crime, Drama, Horror, Mystery, Thriller",NA,NA
"320",669671,"Night Teeth","Night Teeth","en","A college student moonlighting as a chauffeur picks up two mysterious women for a night of party-hopping across LA. But when he uncovers their bloodthirsty intentions—and their dangerous, shadowy underworld—he must fight to stay alive.","Paint the town red.",2021-10-20,"/4niEFGAUEz3GUqwk9Y2y4aAERhE.jpg",47.405,589,6.5,21700000,0,107,"Released",FALSE,"/xmqXQOGxFaUCZr9wXrD2WD2V3aT.jpg","Action, Horror, Thriller",NA,NA
"321",648990,"La casa","La Casa","es","Responding to an urgent call for help, a police officer becomes trapped by the evil spirits of a cursed house.",NA,2020-01-30,"/fvTGWaQejnHQBZbEOrdbb38NBTC.jpg",47.302,77,6.3,0,0,73,"Released",FALSE,"/kLsrE6q4ld144ECBkydZ4dV8t9T.jpg","Horror",NA,NA
"322",842052,"Ecos de un crimen","Echoes","es","Julián Lemar, a best-selling suspense writer, goes on vacation with his family to a cabin in the woods. During a strong storm, the power goes out and a woman shows up desperately asking for help: her husband killed her son and now he wants to kill her. From that moment on, danger and deception are a constant threat and for Julián a hellish night begins until he discovers the truth.",NA,2022-01-27,"/6b0cvhxUtzgOZitexarQTLTHDCU.jpg",47.267,31,6.4,0,0,84,"Released",FALSE,"/1Xrsu5g27B07H1YysaNNnFb5nxl.jpg","Horror, Thriller",NA,NA
"323",41439,"Saw 3D","Saw 3D","en","As a deadly battle rages over Jigsaw's brutal legacy, a group of Jigsaw survivors gathers to seek the support of self-help guru and fellow survivor Bobby Dagen, a man whose own dark secrets unleash a new wave of terror.","Do you want to play a final game?",2010-10-21,"/qHCZ6LjtmqWDfXXN28TlIC9OppK.jpg",47.018,2425,6,2e+07,136151680,90,"Released",FALSE,"/bXECndnt2fetBsopdQvsI3Cv970.jpg","Crime, Horror",656,"Saw Collection"
"324",615982,"Siccîn 6","Sijjin 6","tr","Turkish villagers (mostly) being under the spell of BLACK MAGIC which is put up on them by a hater in the close or far families that makes them being suffered and trified by the Djins (very Bad Kind of Wicked Devil Among Muslims Coming from Their Holly Book Quran) They have to now look for clues and exorcists to help them run away from it or defeat it.",NA,2019-08-09,"/ufgenUJfKPQSLFu2meMycctRR7M.jpg",47.003,33,5.7,0,0,94,"Released",FALSE,"/vKuwZeAwJZ9NoZJ9pWTcBRbnUYe.jpg","Horror",529534,"Sijjin Collection"
"325",747,"Shaun of the Dead","Shaun of the Dead","en","Shaun lives a supremely uneventful life, which revolves around his girlfriend, his mother, and, above all, his local pub. This gentle routine is threatened when the dead return to life and make strenuous attempts to snack on ordinary Londoners.","A romantic comedy. With zombies.",2004-04-09,"/dgXPhzNJH8HFTBjXPB177yNx6RI.jpg",46.937,7139,7.5,6100000,30097092,99,"Released",FALSE,"/mrdHbaCp3ysDrzUHle5eQlY9Vzu.jpg","Comedy, Horror",NA,NA
"326",7340,"Carrie","Carrie","en","Carrie White, a shy and troubled teenage girl who is tormented by her high school peers and her fanatically religious mother, begins to use her powers of telekinesis to exact revenge upon them.","If you've got a taste for terror… take Carrie to the prom!",1976-11-03,"/uc3OvgmbnYaS5Y0BOjSmC1EmSz1.jpg",46.915,3055,7.3,1800000,33800000,98,"Released",FALSE,"/zwJFfKQdfiptK2GY6N8GkZFrAxJ.jpg","Horror, Thriller",257053,"Carrie Collection"
"327",433808,"The Ritual","The Ritual","en","A group of college friends reunite for a trip to the forest, but encounter a menacing presence in the woods that's stalking them.","Your darkest dream awaits you.",2017-10-11,"/hHuJqzby593lmYmw1SzT0XYy99t.jpg",46.777,2397,6.2,1e+06,1786396,94,"Released",FALSE,"/vaArQHq1lHFNppoJlMlv30Gs2fQ.jpg","Horror, Mystery, Thriller",NA,NA
"328",458305,"Vivarium","Vivarium","en","A young woman and her fiancé are in search of the perfect starter home. After following a mysterious real estate agent to a new housing development, the couple finds themselves trapped in a maze of identical houses and forced to raise an otherworldly child.","You're home. Forever.",2019-09-07,"/myf3qzpeN0JbuFRPwSpJcz7rmAT.jpg",46.777,1466,6,4e+06,427399,97,"Released",FALSE,"/zLa8fA7boGtNoNH7n6iYi9UqoaH.jpg","Horror, Mystery, Science Fiction",NA,NA
"329",787009,"Stay Out of the Attic","Stay Out of the Attic","en","A diverse group of ex-cons-turned-movers are convinced by their creepy client, Vern Muller, to pull an all-nighter for a generous pay bump.  As the night progresses and rooms are cleared, they slowly uncover the horrors that exist inside his old Victorian mansion, which include boobytraps, human experimentation, Nazi monsters and more. Will they survive the night?",NA,2021-03-11,"/kEKQjLYZiIy78eEiMrtBfqSm3LU.jpg",46.543,67,5.7,0,0,80,"Released",FALSE,"/7ni1wZqhYUYeItU1amz1dgEbSV9.jpg","Horror",NA,NA
"33",831410,"Bring It On: Cheer or Die","Bring It On: Cheer or Die","en","Held down by restrictive rules, an embattled cheerleading squad seeks the freedom of a creepy, closed school gym to practice for regionals, but when members of the squad start to disappear, the cheerleaders must unmask their assailant to save themselves.","Bring on the thrills. Bring on the kills. Bring on the cheer.",2022-09-27,"/wiWPu2Csgu7mf2XnU6WLcND487q.jpg",253.614,34,6.2,0,0,0,"Released",FALSE,"/mYOooABOzWRaFMRWDhUAXiKuTaO.jpg","Comedy, Horror, Thriller, TV Movie",430186,"Bring It On Collection"
"330",112355,"La tua presenza nuda!","What the Peeper Saw","it","A wealthy author's second wife begins to suspect that her 12-year old stepson may have murdered his mother, who mysteriously died in a bathtub accident.","What he saw is what he did.",1972-10-14,"/AcKzXVEhxsp1L7XWZ45z9zfraT8.jpg",46.448,24,5.9,0,0,89,"Released",FALSE,"/eKYX2Mz8XYzdwAKSEaIH22RO6nt.jpg","Drama, Horror, Thriller",NA,NA
"331",2667,"The Blair Witch Project","The Blair Witch Project","en","In October of 1994 three student filmmakers disappeared in the woods near Burkittsville, Maryland, while shooting a documentary. A year later their footage was found.","Everything you've heard is true.",1999-07-14,"/9050VGrYjYrEjpOvDZVAngLbg1f.jpg",46.286,3901,6.3,60000,248639099,81,"Released",FALSE,"/4OrW7cqYrABIYbJHoVZUpE8AH1h.jpg","Horror, Mystery",64750,"Blair Witch Collection"
"332",807356,"Watcher","Watcher","en","As a serial killer stalks the city, Julia — a young actress who just moved to town with her husband — notices a mysterious stranger watching her from across the street.","Evil wants to be seen.",2022-06-03,"/dXCjoI3jdtBrwPHgVsyNLkl8Rvs.jpg",46.144,232,6.3,0,2667033,96,"Released",FALSE,"/tNsT0gtiYOb9qx0xFqvQwKqVvHq.jpg","Horror, Thriller",NA,NA
"333",5336,"Salò o le 120 giornate di Sodoma","Salò, or the 120 Days of Sodom","it","Four corrupted fascist libertines round up 9 teenage boys and girls and subject them to 120 days of sadistic physical, mental and sexual torture.","The final vision of a controversial filmmaker.",1976-01-10,"/xnaDdiRfZlJaTf6JRc4in40eaeI.jpg",46.125,1541,6.5,0,22017,117,"Released",FALSE,"/agwkvkJTJrpRlheTn1Qe1qEgJh4.jpg","Drama, Horror",NA,NA
"334",764,"The Evil Dead","The Evil Dead","en","When a group of college students finds a mysterious book and recording in the old wilderness cabin they've rented for the weekend, they unwittingly unleash a demonic force from the surrounding forest.","The Ultimate Experience In Grueling Terror",1981-09-10,"/li05U702n3FzwX2mYtjDBVzeWio.jpg",46.079,3093,7.3,350000,29400000,85,"Released",FALSE,"/377E9KSoUGxKWuvyR1Zu9aXcU4I.jpg","Horror",1960,"Evil Dead Collection"
"335",9725,"Friday the 13th Part 2","Friday the 13th Part 2","en","Five years after the horrible bloodbath at Camp Crystal Lake, it seems Jason Voorhees and his demented mother are in the past. Paul opens up a new camp close to the infamous site, ignoring warnings to stay away, and a sexually-charged group of counselors follow -- including child psychologist major Ginny. But Jason has been hiding out all this time, and now he's ready for revenge.","The body count continues...",1981-05-01,"/fhxx5U9LR2o4kXXPfJJIRkRCwFm.jpg",45.906,1281,6.1,1250000,21722776,87,"Released",FALSE,"/80emEEa0svrT0YJDZLgLUu85ttp.jpg","Horror, Thriller",9735,"Friday the 13th Collection"
"336",19286,"Leprechaun 3","Leprechaun 3","en","It was a normal night in Las Vegas, Nevada, all the lights were flashing brightly, until a man with one hand, one eye, and one leg walks into a pawn shop with a statue of a hideous looking Leprechaun. The owner claims it's a good luck charm. The statue also wore a medallion around it's neck. The careless pawn shop owner took off the medallion setting the Leprechaun free...","Welcome to Vegas... the odds are you won't leave alive!",1995-07-04,"/z9NT2smK66pYOjBtmZuKFFTZ478.jpg",45.746,243,5.9,0,0,94,"Released",FALSE,"/xGGRgSD7vbkyFwrt24x6cG4ytbp.jpg","Comedy, Horror",19285,"Leprechaun Collection"
"337",870096,"重启地球","Restart The Earth","zh","When a drug to replicate plant cells creates a sentient form of flower, the planet is over taken by flora and humankind is depleted. A Chinese task force, a widowed father and his young daughter fight to survive in a mission to inject an antidote to the core of the plants to reverse their growth.",NA,2022-08-04,"/kl80N1g69v9QXe1wvkFza31WhD4.jpg",45.744,6,5,0,0,89,"Released",FALSE,"/96qFAPRQtwsi53s2sS0WhwBO2j8.jpg","Action, Horror, Science Fiction",NA,NA
"338",23437,"A Nightmare on Elm Street","A Nightmare on Elm Street","en","The film that brings back horror icon Freddy Krueger as a darker and more sinister character than ever before. While Freddy is on the prowl, a group of teenagers being stalked soon learn they all have a common factor making them targets for this twisted killer.","Never sleep again.",2010-04-30,"/nsmW28GcNabCUZfP5YtUEe8Li0f.jpg",45.628,2292,5.5,3.5e+07,115664037,95,"Released",FALSE,"/Aur8dDhjDDJBuSDa9Y9GNrvlPI5.jpg","Horror, Mystery, Thriller",NA,NA
"339",485811,"Redcon-1","Redcon-1","en","After a zombie apocalypse spreads from a London prison, the UK is brought to its knees. The spread of the virus is temporarily contained but, without a cure, it’s only a matter of time before it breaks its boundaries and the biggest problem of all… any zombies with combat skills are now enhanced. With the South East of England quarantined from the rest of the world using fortified borders, intelligence finds that the scientist responsible for the outbreak is alive and well in London. With his recovery being the only hope of a cure, a squad of eight Special Forces soldiers is sent on a suicide mission to the city, now ruled by the undead, with a single task: get him out alive within 72 hours by any means necessary. What emerges is an unlikely pairing on a course to save humanity against ever-rising odds.","War Has Just Evolved.",2018-09-07,"/vVPrWngVJ2cfYAncBedQty69Dlf.jpg",45.458,220,5.7,0,0,117,"Released",FALSE,"/palbhPOSYf2g1p18vWd91dDhZLM.jpg","Action, Horror, Science Fiction",NA,NA
"34",833425,"No Exit","No Exit","en","Stranded at a rest stop in the mountains during a blizzard, a recovering addict discovers a kidnapped child hidden in a car belonging to one of the people inside the building which sets her on a terrifying struggle to identify who among them is the kidnapper.","Who will survive the dead of winter?",2022-02-25,"/5cnLoWq9o5tuLe1Zq4BTX4LwZ2B.jpg",252.675,750,7,0,0,96,"Released",FALSE,"/2il2HT8v6NAN7oinOCuHKpEhgnB.jpg","Horror, Mystery, Thriller",NA,NA
"340",768334,"A Classic Horror Story","A Classic Horror Story","it","Five people travelling by camper crash into a tree. When they recover, the road they were driving on has been replaced by an impenetrable forest and a wooden house.",NA,2021-07-14,"/xnxGmUof0HiugUaNbUFiS4GJPx4.jpg",45.437,740,5.9,0,0,95,"Released",FALSE,"/xEopUXG3LwBpBav8xT2YxKQhb22.jpg","Horror, Mystery",NA,NA
"341",6114,"Bram Stoker's Dracula","Bram Stoker's Dracula","en","When Dracula leaves the captive Jonathan Harker and Transylvania for London in search of Mina Harker, the reincarnation of Dracula's long-dead wife Elisabeta, obsessed vampire hunter Dr. Van Helsing sets out to end the madness.","The blood is life.",1992-11-13,"/scFDS0U5uYAjcVTyjNc7GmcZw1q.jpg",45.348,4172,7.4,4e+07,215862692,128,"Released",FALSE,"/qX24VUDbumNnqSqeknaLrrlEYbz.jpg","Horror, Romance",NA,NA
"342",242512,"Ouija","Ouija","en","A group of friends must confront their most terrifying fears when they awaken the dark powers of an ancient spirit board.","Keep telling yourself it's just a game.",2014-10-24,"/gwjHlGjK2xXKpjd65BWyAMwzTWC.jpg",45.058,2393,5.2,5e+06,103590271,89,"Released",FALSE,"/4vYjo8UJReZ2pFsW56t4AGfsqBp.jpg","Horror",426103,"Ouija Collection"
"343",871875,"Escape the Undertaker","Escape the Undertaker","en","The Undertaker has set a trap for the decorated tag team The New Day at his mansion. What they don't know: The Undertaker's mansion is an extreme Haunted House, packed to the brim with supernatural challenges. It's up to viewers to decide the fate of these poor souls trying to survive the wrath of The Undertaker.",NA,2021-10-05,"/dSF7INctoCQ4iPFRiRkZjIQIIVa.jpg",44.884,56,5.2,0,0,31,"Released",FALSE,"/zisY88efqhZFpA40an5DxL8WKrf.jpg","Family, Horror, Mystery",NA,NA
"344",1970,"The Grudge","The Grudge","en","An American nurse living and working in Tokyo is exposed to a mysterious supernatural curse, one that locks a person in a powerful rage before claiming their life and spreading to another victim.","It never forgives. It never forgets.",2004-10-22,"/5AGB8FVELnhMMw3nO372sw1xp58.jpg",44.825,2486,5.9,1e+07,183474602,92,"Released",FALSE,"/e8nfiNRrcUfebNLPKtR6dzgV1M1.jpg","Horror, Mystery, Thriller",1974,"The Grudge Collection"
"345",80280,"[REC]³ Génesis","[REC]³ Genesis","es","A pair of newlyweds must fight to survive when their wedding reception descends into chaos and carnage when their guests become infected by a virus that turns them into hungry zombies.","You may kiss the bride.",2012-03-30,"/tI1534q0Up7PBcLdXdFerLmIXn3.jpg",44.643,1221,5.2,6400000,11019975,80,"Released",FALSE,"/zw2fVaoOajJc5wcbESvAUsCXimU.jpg","Horror",74508,"[REC] Collection"
"346",11917,"Saw V","Saw V","en","Detective Hoffman is seemingly the last person alive to carry on the Jigsaw legacy. But when his secret is threatened, he must go on the hunt to eliminate all the loose ends.","You won't believe how it ends.",2008-10-23,"/9O1PDgz8hats6MYg48dBiTtnUSy.jpg",44.561,2815,6.2,10800000,113864059,95,"Released",FALSE,"/9rlenYH6E1kOWuQW3wl4XjjFKTJ.jpg","Crime, Horror, Thriller",656,"Saw Collection"
"347",377,"A Nightmare on Elm Street","A Nightmare on Elm Street","en","Teenagers in a small town are dropping like flies, apparently in the grip of mass hysteria causing their suicides. A cop's daughter, Nancy Thompson, traces the cause to child molester Fred Krueger, who was burned alive by angry parents many years before. Krueger has now come back in the dreams of his killers' children, claiming their lives as his revenge. Nancy and her boyfriend, Glen, must devise a plan to lure the monster out of the realm of nightmares and into the real world...","If Nancy Doesn't Wake Up Screaming, She Won't Wake Up At All!",1984-11-09,"/wGTpGGRMZmyFCcrY2YoxVTIBlli.jpg",44.489,4150,7.3,1800000,25685134,91,"Released",FALSE,"/g9ROrZey0JYp7kf8DoAyZtKnObj.jpg","Horror",8581,"A Nightmare on Elm Street Collection"
"348",11797,"Fright Night","Fright Night","en","Charley Brewster, a high school student, accidentally discovers the true and creepy nature of Jerry Dandrige, his dashing and enigmatic new neighbor; but no one seems willing to believe him.","There are some very good reasons to be afraid of the dark.",1985-08-02,"/upVMb3s1RugX4J0O40zfERjPE5N.jpg",44.473,1059,7,9e+06,24922237,106,"Released",FALSE,"/dNEKbVh1oVPGKVBEoh0Rfe9Jz2x.jpg","Comedy, Horror",98168,"Fright Night Collection"
"349",256274,"As Above, So Below","As Above, So Below","en","When a team of explorers ventures into the catacombs that lie beneath the streets of Paris, they uncover the dark secret that lies within this city of the dead.","The only way out is down",2014-08-14,"/oJZSajKLJkoTOzSZQN2ZwRnPwHZ.jpg",44.415,2774,6.7,5e+06,40100000,93,"Released",FALSE,"/w2IVckABEbAZOhuuLcQRHdyI6uk.jpg","Horror, Thriller",NA,NA
"35",816977,"They/Them","They/Them","en","Campers at an LGBTQ+ conversion camp endure unsettling psychological techniques while the campsite is stalked by a mysterious killer.","Fear doesn't discriminate.",2022-07-24,"/85TJ4udfUOwFIlvQL6EMFvvbvN5.jpg",249.32,105,5.3,0,0,101,"Released",FALSE,"/5spmzlcl3GmtMwQfptTVgMwdM3.jpg","Horror, Thriller",NA,NA
"350",649087,"Red Dot","Red Dot","sv","On a hiking trip to rekindle their marriage, a couple find themselves fleeing for their lives in the unforgiving wilderness from an unknown shooter.",NA,2021-02-11,"/xZ2KER2gOHbuHP2GJoODuXDSZCb.jpg",44.072,612,5.9,0,0,86,"Released",FALSE,"/7KL4yJ4JsbtS1BNRilUApLvMnc5.jpg","Horror, Thriller",NA,NA
